exerciseId,sessionId,participantId,step,time,state
1,1,1,4,10.7,1
1,1,1,5,11.4,1
1,1,1,6,12.1,1
1,1,1,7,13.8,1
1,1,1,8,14.9,1
1,1,1,9,24.1,1
1,1,1,10,25.5,2
1,1,1,1,1.8,1
1,1,1,2,2.6,1
1,1,1,3,3.5,1
1,1,1,4,3.9,1
1,1,1,5,4.5,1
1,1,1,6,4.9,1
1,1,1,7,5.6,1
1,1,1,8,7.0,1
1,1,1,9,7.8,1
1,1,1,1,2.8,1
1,1,1,2,3.8,1
1,1,1,3,5.0,1
1,1,1,4,5.9,1
1,1,1,5,7.0,1
1,1,1,6,7.4,1
1,1,1,7,8.2,1
1,1,1,8,8.9,1
1,1,1,9,9.9,1
1,1,1,10,10.9,2
1,1,1,1,1.9,1
1,1,1,2,2.9,1
1,1,1,3,3.5,1
1,1,1,4,4.1,1
1,1,1,5,4.9,1
1,1,1,6,5.6,1
1,1,1,7,6.4,1
1,1,1,8,7.2,1
1,1,1,9,8.0,1
1,1,1,10,8.8,2
1,1,1,1,1.1,1
1,1,1,2,2.2,1
1,1,1,3,3.6,1
1,1,1,4,5.0,1
1,1,1,5,5.5,1
1,1,1,6,6.4,1
1,1,1,7,7.7,1
1,1,1,8,9.6,1
1,1,1,9,10.7,1
1,1,1,10,11.7,2
1,1,1,1,0.9,1
1,1,1,2,1.3,1
1,1,1,3,2.2,1
1,1,1,4,2.8,1
1,1,1,5,3.5,1
1,1,1,6,4.1,1
1,1,1,7,4.6,1
1,1,1,8,4.9,1
1,1,1,9,5.5,1
1,1,1,10,6.0,1
1,1,1,11,6.4,1
1,1,1,12,6.8,1
1,1,1,13,7.4,1
1,1,1,14,7.7,1
1,1,1,15,8.1,1
1,1,1,16,9.1,1
1,1,1,17,9.4,1
1,1,1,18,10.0,1
1,1,1,19,10.3,1
1,1,1,20,10.8,1
1,1,1,21,11.7,1
1,1,1,22,12.2,1
1,1,1,23,12.6,1
1,1,1,24,12.9,1
1,1,1,25,13.6,1
1,1,1,26,13.9,1
1,1,1,27,14.3,1
1,1,1,28,14.8,1
1,1,1,29,15.3,1
1,1,1,30,15.7,2
1,1,1,1,1.1,1
1,1,1,2,1.5,1
1,1,1,3,2.2,1
1,1,1,4,2.7,1
1,1,1,5,3.2,1
1,1,1,6,3.8,1
1,1,1,7,4.2,1
1,1,1,8,4.7,1
1,1,1,9,5.5,1
1,1,1,10,6.0,1
1,1,1,11,6.5,1
1,1,1,12,7.0,1
1,1,1,13,7.4,1
1,1,1,14,7.8,1
1,1,1,15,8.2,1
1,1,1,16,8.6,1
1,1,1,17,9.0,1
1,1,1,18,9.3,1
1,1,1,19,9.6,1
1,1,1,20,9.9,1
1,1,1,21,10.5,1
1,1,1,22,10.8,1
1,1,1,23,11.2,1
1,1,1,24,11.4,1
1,1,1,25,11.9,1
1,1,1,26,12.2,1
1,1,1,27,12.5,1
1,1,1,28,12.9,1
1,1,1,29,13.1,1
1,1,1,30,13.6,2
1,1,1,1,6.8,1
1,1,1,2,8.0,1
1,1,1,3,8.4,1
1,1,1,4,8.8,1
1,1,1,1,6.7,1
1,1,1,2,7.9,1
1,1,1,3,9.0,1
1,1,1,4,9.9,1
1,1,1,5,10.8,1
1,1,1,6,11.8,1
1,1,1,7,12.9,1
1,1,1,8,13.5,1
1,1,1,9,14.4,1
1,1,1,10,15.2,2
,1,,1,0.5,1
,1,,2,1.0,1
,1,,3,1.6,1
,1,,4,2.2,1
,1,,5,2.7,1
,1,,6,3.3,1
,1,,7,3.9,1
,1,,8,4.4,1
,1,,9,5.0,1
,1,,10,5.6,2
,2,,1,0.5,1
,2,,2,1.0,1
,2,,3,1.6,1
,2,,4,2.1,1
,2,,5,2.7,1
,2,,6,3.3,1
,2,,7,3.9,1
,2,,8,4.4,1
,2,,9,5.0,1
,2,,10,5.6,2
,3,,1,0.5,1
,3,,2,1.0,1
,3,,3,1.6,1
,3,,4,2.1,1
,3,,5,2.7,1
,3,,6,3.3,1
,3,,7,3.9,1
,3,,8,4.4,1
,3,,9,5.0,1
,3,,10,5.5,2
,4,,1,0.5,1
,4,,2,1.0,1
,4,,3,1.6,1
,4,,4,2.2,1
,4,,5,5.1,1
,4,,6,5.7,1
,4,,7,6.3,1
,4,,8,6.8,1
,4,,9,7.4,1
,4,,10,8.0,2
,1,,1,0.5,1
,1,,2,1.0,1
,1,,3,1.6,1
,1,,4,2.2,1
,1,,5,2.7,1
,1,,6,3.3,1
,1,,7,3.9,1
,1,,8,4.5,1
,1,,9,5.1,1
,1,,10,5.7,1
,1,,11,6.2,1
,1,,12,6.8,1
,1,,13,7.4,1
,1,,14,7.9,1
,1,,15,8.5,1
,1,,16,9.1,1
,1,,17,9.7,1
,1,,18,10.2,1
,1,,19,10.8,1
,1,,20,11.4,1
,1,,21,12.0,1
,1,,22,12.5,1
,1,,23,13.1,1
,1,,24,13.7,1
,1,,25,14.3,1
,1,,26,14.8,1
,1,,27,15.4,1
,1,,28,16.0,1
,1,,29,16.6,1
,1,,30,17.1,1
,1,,31,17.7,1
,1,,32,18.3,1
,1,,33,18.9,1
,1,,34,19.4,1
,1,,35,20.0,1
,1,,36,20.6,1
,1,,37,21.2,1
,1,,38,21.7,1
,1,,39,22.3,1
,1,,40,23.0,1
,1,,41,23.5,1
,1,,42,24.1,1
,1,,43,24.7,1
,1,,44,25.3,1
,1,,45,25.9,1
,1,,46,26.5,1
,1,,47,27.1,1
,1,,48,27.6,1
,1,,49,28.3,1
,1,,50,28.9,2
1,2,1,1,0.5,1
1,2,1,2,1.0,1
1,2,1,3,1.6,1
1,2,1,4,2.2,1
1,2,1,5,2.7,1
1,2,1,6,3.3,1
1,2,1,7,3.9,1
1,2,1,8,4.5,1
1,2,1,9,5.1,1
1,2,1,10,5.6,1
1,2,1,11,6.2,1
1,2,1,12,6.8,1
1,2,1,13,7.4,1
1,2,1,14,8.0,1
1,2,1,15,8.5,1
1,2,1,16,9.1,1
1,2,1,17,9.7,1
1,2,1,18,10.3,1
1,2,1,19,10.8,1
1,2,1,20,11.4,1
1,2,1,21,12.0,1
1,2,1,22,12.5,1
1,2,1,23,13.1,1
1,2,1,24,13.7,1
1,2,1,25,14.3,1
1,2,1,26,14.9,1
1,2,1,27,15.5,1
1,2,1,28,16.0,1
1,2,1,29,16.6,1
1,2,1,30,17.2,1
1,2,1,31,17.8,1
1,2,1,32,18.4,1
1,2,1,33,19.0,1
1,2,1,34,19.6,1
1,2,1,35,20.2,1
1,2,1,36,20.8,1
1,2,1,37,21.4,1
1,2,1,38,22.0,1
1,2,1,39,22.5,1
1,2,1,40,23.1,1
1,2,1,41,23.7,1
1,2,1,42,24.3,1
1,2,1,43,24.9,1
1,2,1,44,25.5,1
1,2,1,45,26.1,1
1,2,1,46,26.7,1
1,2,1,47,27.2,1
1,2,1,48,27.8,1
1,2,1,49,28.4,1
1,2,1,50,29.0,2
1,3,1,1,0.5,1
1,3,1,2,1.0,1
1,3,1,3,1.6,1
1,3,1,4,2.2,1
1,3,1,5,2.8,1
1,3,1,6,3.3,1
1,3,1,7,3.9,1
1,3,1,8,4.5,1
1,3,1,9,5.1,1
1,3,1,10,5.7,1
1,3,1,11,6.2,1
1,3,1,12,6.8,1
1,3,1,13,7.4,1
1,3,1,14,8.0,1
1,3,1,15,8.5,1
1,3,1,16,9.1,1
1,3,1,17,9.7,1
1,3,1,18,10.3,1
1,3,1,19,10.9,1
1,3,1,20,11.4,1
1,3,1,21,12.0,1
1,3,1,22,12.6,1
1,3,1,23,13.2,1
1,3,1,24,13.7,1
1,3,1,25,14.3,1
1,3,1,26,14.9,1
1,3,1,27,15.5,1
1,3,1,28,16.0,1
1,3,1,29,16.6,1
1,3,1,30,17.2,1
1,3,1,31,17.8,1
1,3,1,32,18.4,1
1,3,1,33,18.9,1
1,3,1,34,19.5,1
1,3,1,35,20.1,1
1,3,1,36,20.7,1
1,3,1,37,21.3,1
1,3,1,38,21.8,1
1,3,1,39,22.4,1
1,3,1,40,23.0,1
1,3,1,41,23.6,1
1,3,1,42,24.2,1
1,3,1,43,24.8,1
1,3,1,44,25.3,1
1,3,1,45,25.9,1
1,3,1,46,26.5,1
1,3,1,47,27.1,1
1,3,1,48,27.7,1
1,3,1,49,28.3,1
1,3,1,50,28.9,2
1,1,1,1,2.0,1
1,1,1,1,4.8,1
1,1,1,1,2.3,1
1,1,1,1,4.7,1
1,1,1,1,2.4,1
1,1,1,2,6.2,1
1,1,1,3,7.0,1
1,1,1,4,8.0,1
1,1,1,5,8.9,1
1,1,1,6,9.7,1
1,1,1,7,11.4,1
1,1,1,8,12.7,1
1,1,1,9,14.5,1
1,1,1,10,15.9,2
1,1,1,1,6.4,1
1,1,1,2,11.3,1
1,1,1,3,13.2,1
1,1,1,4,18.2,1
1,1,1,1,5.0,1
1,1,1,2,8.7,1
1,1,1,3,11.9,1
1,1,1,4,14.0,1
1,1,1,5,16.1,1
1,1,1,6,17.3,1
1,1,1,7,19.5,1
1,1,1,8,20.5,1
1,1,1,9,21.5,1
1,1,1,10,23.5,2
1,1,1,1,5.2,1
1,1,1,2,7.6,1
1,1,1,3,9.6,1
1,1,1,4,12.1,1
1,1,1,1,4.4,1
1,1,1,2,6.3,1
1,1,1,3,10.0,1
1,1,1,4,10.8,1
1,1,1,5,11.6,1
1,1,1,6,13.3,1
1,1,1,7,14.6,1
,1,1,1,5.2,1
,1,1,2,13.9,1
1,1,1,1,3.9,1
1,1,1,2,44.4,1
1,1,1,1,2.6,1
1,1,1,2,78.1,1
1,1,1,3,85.2,1
1,1,1,1,4.0,1
1,1,1,1,8.7,1
1,1,1,1,5.6,1
1,1,1,2,24.9,1
1,1,1,3,72.6,1
1,1,1,4,108.6,1
1,1,1,5,109.3,1
1,1,1,6,110.1,1
1,1,1,7,110.7,1
1,1,1,8,111.3,1
1,1,1,9,112.0,1
1,1,1,10,112.9,2
1,1,1,1,17.7,1
1,1,1,2,25.3,1
1,1,1,3,149.3,1
1,1,1,4,162.9,1
1,1,1,5,163.7,1
1,1,1,6,164.6,1
1,1,1,7,165.3,1
1,1,1,8,166.1,1
1,1,1,9,166.8,1
1,1,1,10,167.7,2
1,1,1,1,3.8,1
1,1,1,2,13.6,1
1,1,1,3,27.5,1
1,1,1,4,28.3,1
1,1,1,5,29.4,1
1,1,1,6,30.2,1
1,1,1,7,31.2,1
1,1,1,8,31.9,1
1,1,1,9,32.6,1
1,1,1,10,34.0,2
1,1,1,1,3.3,1
1,1,1,2,9.1,1
1,1,1,3,34.1,1
1,1,1,4,36.6,1
1,1,1,5,39.2,1
1,1,1,6,41.3,1
1,1,1,7,44.1,1
1,1,1,8,46.9,1
1,1,1,9,48.6,1
1,1,1,10,50.6,2
1,1,1,1,1.5,1
1,1,1,2,9.8,1
1,1,1,3,17.2,1
1,1,1,1,4.8,1
1,1,1,2,6.2,1
1,1,1,3,9.1,1
1,1,1,4,10.1,1
1,1,1,5,11.0,1
1,1,1,6,11.8,1
1,1,1,7,13.0,1
1,1,1,8,15.1,1
1,1,1,9,15.9,1
1,1,1,10,17.1,2
1,1,1,1,3.3,1
1,1,1,1,3.2,1
1,1,1,2,5.9,1
1,1,1,3,8.3,1
1,1,1,4,9.9,1
1,1,1,5,11.4,1
1,1,1,6,14.5,1
1,1,1,7,17.1,1
1,1,1,8,21.7,1
1,1,1,9,24.0,1
1,1,1,10,25.1,2
1,1,1,1,9.7,1
1,1,1,2,10.8,1
1,1,1,3,12.0,1
1,1,1,4,12.9,1
1,1,1,5,14.4,1
1,1,1,6,15.2,1
1,1,1,7,16.1,1
1,1,1,8,16.9,1
1,1,1,9,17.6,1
1,1,1,10,18.4,2
1,1,1,1,4.7,1
1,1,1,2,7.3,1
1,1,1,3,8.7,1
1,1,1,4,9.7,1
1,1,1,5,12.1,1
1,1,1,6,13.2,1
1,1,1,7,14.4,1
1,1,1,8,15.3,1
1,1,1,9,16.1,1
1,1,1,10,17.4,2
1,1,1,1,4.2,1
1,1,1,2,6.6,1
1,1,1,3,8.3,1
1,1,1,4,8.9,1
1,1,1,5,9.6,1
1,1,1,6,10.3,1
1,1,1,7,10.9,1
1,1,1,8,11.6,1
1,1,1,9,12.3,1
1,1,1,1,3.3,1
1,1,1,2,4.2,1
1,1,1,3,4.7,1
1,1,1,4,5.4,1
1,1,1,5,6.0,1
1,1,1,6,6.7,1
1,1,1,7,7.2,1
1,1,1,8,7.9,1
1,1,1,9,8.6,1
1,1,1,10,9.3,2
1,1,1,1,3.1,1
1,1,1,2,6.3,1
1,1,1,1,7.1,1
1,1,1,2,10.1,1
1,1,1,3,13.0,1
1,1,1,4,14.4,1
1,1,1,5,16.4,1
1,1,1,6,17.2,1
1,1,1,7,17.9,1
1,1,1,8,19.6,1
1,1,1,9,24.2,1
1,1,1,10,26.6,2
1,1,1,1,0.0,1
1,1,1,2,5.0,1
1,1,1,3,11.9,1
1,1,1,4,13.3,1
1,1,1,5,13.9,1
1,1,1,6,14.6,1
1,1,1,7,15.2,1
1,1,1,8,15.9,1
1,1,1,9,16.5,1
1,1,1,10,17.3,2
1,1,1,1,4.2,1
1,1,1,2,4.9,1
1,1,1,3,5.4,1
1,1,1,4,6.0,1
1,1,1,5,6.7,1
1,1,1,6,7.3,1
1,1,1,7,8.7,1
1,1,1,8,9.5,1
1,1,1,9,10.3,1
1,1,1,10,10.8,2
1,1,1,1,0.6,1
1,1,1,2,1.1,1
1,1,1,3,1.4,1
1,1,1,4,2.0,1
1,1,1,5,2.4,1
1,1,1,6,2.8,1
1,1,1,7,3.4,1
1,1,1,8,3.8,1
1,1,1,9,4.4,1
1,1,1,10,4.8,2
1,1,1,1,0.3,1
1,1,1,2,0.7,1
1,1,1,3,1.3,1
1,1,1,4,1.7,1
1,1,1,5,2.1,1
1,1,1,6,2.5,1
1,1,1,7,3.1,1
1,1,1,8,3.4,1
1,1,1,9,3.8,1
1,1,1,10,5.0,2
1,1,1,1,9.8,1
1,1,1,2,15.5,1
1,1,1,3,19.8,1
1,1,1,4,22.9,1
1,1,1,5,32.8,1
1,1,1,6,35.7,1
1,1,1,7,40.7,1
1,1,1,8,42.1,1
1,1,1,9,43.6,1
1,1,1,1,2.7,1
1,1,1,2,3.8,1
1,1,1,3,5.0,1
1,1,1,4,6.0,1
1,1,1,5,7.0,1
1,1,1,6,7.9,1
1,1,1,7,8.8,1
1,1,1,8,9.5,1
1,1,1,9,10.3,1
1,1,1,10,11.4,2
1,1,1,1,4.0,1
1,1,1,2,6.9,1
1,1,1,3,7.7,1
1,1,1,4,8.6,1
1,1,1,5,9.4,1
1,1,1,6,10.3,1
1,1,1,7,11.0,1
1,1,1,8,11.7,1
1,1,1,9,12.3,1
1,1,1,10,13.1,2
1,1,1,1,3.0,1
1,1,1,2,4.8,1
1,1,1,3,7.1,1
1,1,1,4,7.9,1
1,1,1,5,8.9,1
1,1,1,1,3.6,1
1,1,1,2,4.3,1
1,1,1,3,5.0,1
1,1,1,4,6.0,1
1,1,1,5,6.6,1
1,1,1,6,7.3,1
1,1,1,7,7.9,1
1,1,1,8,8.5,1
1,1,1,9,9.1,1
1,1,1,10,9.8,2
1,1,1,1,4.5,1
1,1,1,2,7.2,1
1,1,1,3,9.0,1
1,1,1,4,9.9,1
1,1,1,5,10.5,1
1,1,1,6,11.1,1
1,1,1,7,11.8,1
1,1,1,8,12.3,1
1,1,1,9,12.9,1
1,1,1,10,14.0,2
1,1,1,1,4.3,1
1,1,1,2,5.4,1
1,1,1,3,6.7,1
1,1,1,4,7.6,1
1,1,1,5,8.5,1
1,1,1,6,9.2,1
1,1,1,7,9.9,1
1,1,1,8,10.6,1
1,1,1,9,11.2,1
1,1,1,10,11.8,2
1,1,1,1,3.3,1
1,1,1,1,3.8,1
1,1,1,2,4.9,1
1,1,1,3,5.6,1
1,1,1,4,6.3,1
1,1,1,5,6.9,1
1,1,1,6,7.6,1
1,1,1,7,8.1,1
1,1,1,8,8.7,1
1,1,1,9,9.3,1
1,1,1,10,10.4,2
1,1,1,1,5.5,1
1,1,1,2,6.7,1
1,1,1,3,7.5,1
1,1,1,4,8.2,1
1,1,1,5,9.0,1
1,1,1,6,9.7,1
1,1,1,7,10.5,1
1,1,1,8,11.1,1
1,1,1,9,11.9,1
1,1,1,10,13.0,2
1,1,1,1,5.6,1
1,1,1,2,6.7,1
1,1,1,3,7.6,1
1,1,1,4,8.3,1
1,1,1,5,9.0,1
1,1,1,6,9.6,1
1,1,1,7,10.2,1
1,1,1,8,10.8,1
1,1,1,9,11.4,1
1,1,1,10,12.4,2
1,1,1,1,2.9,1
1,1,1,2,3.9,1
1,1,1,3,4.8,1
1,1,1,4,5.4,1
1,1,1,5,5.9,1
1,1,1,6,6.4,1
1,1,1,7,7.3,1
1,1,1,8,7.8,1
1,1,1,9,8.5,1
1,1,1,10,9.3,2
1,1,1,1,3.2,1
1,1,1,2,4.0,1
1,1,1,3,4.7,1
1,1,1,4,5.2,1
1,1,1,5,5.8,1
1,1,1,6,6.3,1
1,1,1,7,7.0,1
1,1,1,8,7.5,1
1,1,1,9,8.1,1
1,1,1,10,8.8,2
1,1,1,1,2.6,1
1,1,1,2,3.3,1
1,1,1,3,3.9,1
1,1,1,4,4.6,1
1,1,1,5,6.6,1
1,1,1,6,7.5,1
1,1,1,7,8.3,1
1,1,1,8,9.1,1
1,1,1,9,10.0,1
1,1,1,10,10.8,2
1,1,1,1,3.0,1
1,1,1,2,6.2,1
1,1,1,3,8.3,1
1,1,1,1,2.8,1
1,1,1,2,4.3,1
1,1,1,3,5.9,1
1,1,1,4,8.5,1
1,1,1,5,18.6,1
1,1,1,6,20.6,1
1,1,1,1,2.6,1
1,1,1,2,4.2,1
1,1,1,3,5.8,1
1,1,1,4,8.8,1
1,1,1,5,9.5,1
1,1,1,6,10.2,1
1,1,1,7,11.0,1
1,1,1,8,11.7,1
1,1,1,9,12.6,1
1,1,1,1,2.1,1
1,1,1,2,2.8,1
1,1,1,3,3.5,1
1,1,1,4,4.3,1
1,1,1,5,5.3,1
1,1,1,6,6.0,1
1,1,1,7,6.6,1
1,1,1,8,7.3,1
1,1,1,9,8.2,1
1,1,1,10,8.8,2
1,1,1,1,2.4,1
1,1,1,2,3.1,1
1,1,1,3,3.7,1
1,1,1,4,4.4,1
1,1,1,5,5.3,1
1,1,1,6,5.9,1
1,1,1,7,6.5,1
1,1,1,8,7.2,1
1,1,1,9,8.0,1
1,1,1,10,8.6,1
1,1,1,11,9.1,1
1,1,1,12,9.7,1
1,1,1,13,10.6,1
1,1,1,14,11.3,1
1,1,1,15,11.9,1
1,1,1,16,12.6,1
1,1,1,17,13.5,1
1,1,1,18,14.1,1
1,1,1,19,14.8,1
1,1,1,20,15.5,2
1,1,1,1,5.5,1
1,1,1,2,8.3,1
1,1,1,3,10.0,1
1,1,1,4,12.0,1
1,1,1,5,14.1,1
1,1,1,6,14.7,1
1,1,1,7,15.2,1
1,1,1,8,15.8,1
1,1,1,9,16.6,1
1,1,1,10,17.0,1
1,1,1,11,17.5,1
1,1,1,12,18.0,1
1,1,1,13,19.3,1
1,1,1,14,19.8,1
1,1,1,15,20.3,1
1,1,1,16,26.7,1
1,1,1,17,28.2,1
1,1,1,18,28.7,1
1,1,1,19,29.2,1
1,1,1,20,30.3,2
1,1,1,1,3.5,1
1,1,1,2,5.8,1
1,1,1,3,6.6,1
1,1,1,4,7.2,1
1,1,1,5,7.8,1
1,1,1,6,8.3,1
1,1,1,7,8.9,1
1,1,1,8,9.5,1
1,1,1,9,10.0,1
1,1,1,10,10.7,1
1,1,1,11,11.2,1
1,1,1,12,11.8,1
1,1,1,1,1.3,1
1,1,1,2,1.9,1
1,1,1,3,2.5,1
1,1,1,4,3.1,1
1,1,1,5,3.8,1
1,1,1,6,4.2,1
1,1,1,7,4.7,1
1,1,1,8,5.1,1
1,1,1,9,5.8,1
1,1,1,10,6.2,1
1,1,1,11,6.6,1
1,1,1,12,7.0,1
1,1,1,13,7.6,1
1,1,1,14,8.0,1
1,1,1,15,8.4,1
1,1,1,16,8.8,1
1,1,1,17,9.4,1
1,1,1,18,9.8,1
1,1,1,19,10.2,1
1,1,1,20,10.7,2
1,1,1,1,1.6,1
1,1,1,2,2.0,1
1,1,1,3,2.4,1
1,1,1,4,2.9,1
1,1,1,5,3.6,1
1,1,1,6,4.0,1
1,1,1,7,4.4,1
1,1,1,8,4.8,1
1,1,1,9,5.4,1
1,1,1,10,5.8,2
1,1,1,1,1.0,1
1,1,1,2,1.4,1
1,1,1,3,1.8,1
1,1,1,4,2.3,1
1,1,1,5,2.9,1
1,1,1,6,3.3,1
1,1,1,7,3.7,1
1,1,1,8,4.1,1
1,1,1,9,4.8,1
1,1,1,10,5.2,2
1,1,1,1,1.0,1
1,1,1,2,1.5,1
1,1,1,3,2.0,1
1,1,1,4,2.5,2
1,1,1,1,1.7,1
1,1,1,2,2.2,1
1,1,1,3,2.6,1
1,1,1,4,3.9,2
1,1,1,1,2.4,1
1,1,1,2,3.6,1
1,1,1,3,4.6,1
1,1,1,4,5.4,1
1,1,1,5,6.2,1
1,1,1,6,7.0,1
1,1,1,7,7.8,1
1,1,1,8,8.6,1
1,1,1,9,9.4,1
1,1,1,10,9.9,2
1,1,1,1,0.5,1
1,1,1,2,1.1,1
1,1,1,3,1.5,1
1,1,1,4,2.0,1
1,1,1,5,2.5,1
1,1,1,6,2.9,1
1,1,1,7,3.4,1
1,1,1,8,3.8,1
1,1,1,9,4.2,1
1,1,1,10,6.0,2
1,1,1,1,0.5,1
1,1,1,2,0.9,1
1,1,1,3,1.3,1
1,1,1,4,1.7,1
1,1,1,5,2.5,1
1,1,1,6,2.8,1
1,1,1,7,3.2,1
1,1,1,8,3.6,1
1,1,1,9,4.4,1
1,1,1,10,4.8,2
1,1,1,1,2.2,1
1,1,1,2,3.0,1
1,1,1,3,3.8,1
1,1,1,4,4.7,1
1,1,1,5,5.4,1
1,1,1,6,6.2,1
1,1,1,7,6.9,1
1,1,1,8,10.5,1
1,1,1,9,11.2,1
1,1,1,10,11.8,2
3,1,7,1,2.5,1
3,1,7,2,4.2,1
3,1,7,3,19.9,1
3,1,7,1,2.3,1
3,1,7,2,2.8,1
3,1,7,3,3.3,1
3,1,7,4,3.9,1
3,1,7,5,4.5,1
3,1,7,6,5.0,1
3,1,7,7,5.4,1
3,1,7,8,6.0,1
3,1,7,9,6.7,1
3,1,7,10,7.1,2
1,1,1,1,2.7,1
1,1,1,2,3.2,1
1,1,1,3,3.6,1
1,1,1,4,4.1,1
1,1,1,5,4.8,1
1,1,1,6,5.3,1
1,1,1,7,5.7,1
1,1,1,8,6.2,1
1,1,1,9,6.8,1
1,1,1,10,7.2,2
1,1,1,1,6.1,1
1,1,1,2,6.8,1
1,1,1,3,7.3,1
1,1,1,4,9.3,1
1,1,1,5,9.8,1
1,1,1,6,10.3,1
1,1,1,7,11.0,1
1,1,1,8,11.5,1
1,1,1,9,11.9,1
1,1,1,1,2.3,1
1,1,1,2,2.8,1
1,1,1,3,3.2,1
1,1,1,4,3.9,1
1,1,1,5,4.6,1
1,1,1,6,5.1,1
1,1,1,7,5.5,1
1,1,1,8,6.0,1
1,1,1,9,7.1,1
1,1,1,10,7.6,2
1,1,1,1,7.2,1
1,1,1,2,10.7,1
1,1,1,3,12.1,1
1,1,1,4,12.9,1
1,1,1,5,14.0,1
1,1,1,6,14.7,1
1,1,1,7,15.4,1
1,1,1,8,16.2,1
1,1,1,9,17.7,1
1,1,1,10,18.4,2
1,1,1,1,6.9,1
1,1,1,2,14.8,1
1,1,1,3,18.8,1
1,1,1,4,19.9,1
1,1,1,5,21.2,1
1,1,1,6,22.0,1
1,1,1,7,23.3,1
1,1,1,8,24.0,1
1,1,1,9,24.9,1
1,1,1,10,26.2,2
1,1,1,1,2.5,1
1,1,1,2,3.7,1
1,1,1,3,5.8,1
1,1,1,4,6.7,1
1,1,1,5,7.8,1
1,1,1,6,9.0,1
1,1,1,1,2.6,1
1,1,1,1,2.8,1
1,1,1,2,7.3,1
1,1,1,3,8.8,1
1,1,1,4,10.1,1
1,1,1,5,11.3,1
1,1,1,6,12.1,1
1,1,1,7,13.0,1
1,1,1,8,13.8,1
1,1,1,9,14.6,1
1,1,1,10,15.7,2
1,1,1,1,2.3,1
1,1,1,2,3.4,1
1,1,1,3,4.9,1
1,1,1,4,5.9,1
1,1,1,5,6.9,1
1,1,1,6,8.9,1
1,1,1,7,9.8,1
1,1,1,1,3.2,1
1,1,1,2,4.8,1
1,1,1,3,6.3,1
1,1,1,4,7.6,1
1,1,1,5,8.7,1
1,1,1,6,12.9,1
1,1,1,7,13.9,1
1,1,1,8,14.9,1
1,1,1,9,15.8,1
1,1,1,10,16.7,2
1,1,1,1,3.5,1
1,1,1,2,8.8,1
1,1,1,3,32.1,1
1,1,1,4,46.3,1
1,1,1,5,53.6,1
1,1,1,1,3.0,1
1,1,1,2,7.8,1
1,1,1,3,9.3,1
1,1,1,4,10.1,1
1,1,1,5,11.2,1
1,1,1,6,11.8,1
1,1,1,7,12.3,1
1,1,1,8,13.0,1
1,1,1,9,13.9,1
1,1,1,10,14.5,2
1,1,1,1,21.7,1
1,1,1,1,11.6,1
1,1,1,2,12.5,1
1,1,1,3,13.8,1
1,1,1,4,14.7,1
1,1,1,1,17.3,1
1,1,1,1,5.3,1
1,1,1,1,1.4,1
1,1,1,2,2.2,1
1,1,1,3,3.0,1
1,1,1,4,3.7,1
1,1,1,5,4.4,1
1,1,7,1,9.1,1
1,1,1,1,5.2,1
1,1,1,2,6.7,1
1,1,1,3,8.2,1
1,1,1,4,9.0,1
1,1,1,5,9.6,1
1,1,1,6,10.2,1
1,1,1,7,10.8,1
1,1,1,8,11.4,1
1,1,1,9,12.0,1
1,1,1,10,12.8,2
1,1,1,1,1.7,1
1,1,1,2,2.3,1
1,1,1,3,2.8,1
1,1,1,4,3.4,1
1,1,1,5,3.9,1
1,1,1,6,4.6,1
1,1,1,7,5.2,1
1,1,1,8,6.0,1
1,1,1,9,6.6,1
1,1,1,10,7.4,1
1,1,1,11,8.0,1
1,1,1,12,8.8,1
1,1,1,13,9.4,1
1,1,1,14,10.2,1
1,1,1,15,10.8,1
1,1,1,16,11.5,2
1,1,1,1,7.8,1
1,1,1,2,15.3,1
1,1,1,3,16.3,1
1,1,1,4,17.1,1
1,1,1,5,18.0,1
1,1,1,6,18.7,1
1,1,1,7,19.4,1
1,1,1,8,20.0,1
1,1,1,9,20.7,1
1,1,1,10,21.4,2
1,1,1,1,1.8,1
1,1,1,2,2.9,1
1,1,1,3,3.7,1
1,1,1,4,4.4,1
1,1,1,5,4.9,1
1,1,1,6,5.4,1
1,1,1,7,5.9,1
1,1,1,8,6.4,1
1,1,1,9,6.9,1
1,1,1,10,7.7,2
1,1,1,1,1.3,1
1,1,1,2,2.0,1
1,1,1,3,2.7,1
1,1,1,4,3.3,1
1,1,1,5,3.9,1
1,1,1,6,4.6,1
1,1,1,7,5.1,1
1,1,1,9,5.8,1
1,1,1,10,6.0,2
1,1,1,1,0.9,1
1,1,1,2,1.5,1
1,1,1,3,2.3,1
1,1,1,4,2.9,1
1,1,1,5,3.6,1
1,1,1,6,4.2,1
1,1,1,7,4.7,1
1,1,1,8,5.3,1
1,1,1,9,6.1,1
1,1,1,10,6.6,2
1,1,1,1,1.0,1
1,1,1,2,1.6,1
1,1,1,3,2.1,1
1,1,1,4,2.7,1
1,1,1,5,3.2,1
1,1,1,6,3.7,1
1,1,1,7,4.2,1
1,1,1,8,4.7,1
1,1,1,9,5.3,1
1,1,1,10,6.0,2
1,1,1,1,0.5,1
1,1,1,2,1.0,1
1,1,1,3,1.5,1
1,1,1,4,2.0,1
1,1,1,5,4.1,1
1,1,1,6,4.6,1
